Sun Yat-sen	Q8573	1866	1925	134	Chinese politician, physician, and revolutionary (1866–1925)
The Supremes	Q218837	UNKNOWN	ALIVE	52	American female singing group
Suryavarman II	Q313298	1094	1150	45	Cambodian king (1094-1150)
Joan Sutherland	Q207269	1926	2010	49	Australian soprano (1926-2010)
Aung San Suu Kyi	Q36740	1945	ALIVE	136	former State Counsellor of Myanmar and Leader of the National League for Democracy
Alexander Suvorov	Q154232	1730	1800	68	Russian marshal (1730–1800)
Svatopluk I of Moravia	Q437589	840	894	33	ruler of Moravia
Sviatoslav I	Q1058572	942	972	72	Prince of Kiev
Jonathan Swift	Q41166	1667	1745	102	Anglo-Irish satirist and essayist (1667–1745)
Taylor Swift	Q26876	1989	ALIVE	155	American singer-songwriter (born 1989)
Tabinshwehti	Q981475	1516	1550	21	King of Burma
Tacitus	Q2161	56	120	92	Roman historian and senator (c. 56 – c. 120)
Taejo of Goryeo	Q334312	877	943	38	founder of the Goryeo Dynasty (877-943)
Taejo of Joseon	Q378483	1335	1408	46	the first king of Joseon Dynasty in Korean history
Emperor Taizong of Tang	Q9701	598	649	51	Chinese emperor of the Tang Dynasty (598-649) (r. 626-649)
Emperor Taizu of Song	Q7471	927	976	41	founding emperor of the Song Dynasty (reigned 960-976)
Talaat Pasha	Q315888	1874	1921	46	Turkish Ottoman politician (1874–1921)
Tamar I	Q244007	1166	1213	61	Queen regnant of Georgia from 1184 to 1213
Tao Yuanming	Q314210	365	427	37	Chinese poet (365–427)
Quentin Tarantino	Q3772	1963	ALIVE	108	American filmmaker and actor (born 1963)
Ida Tarbell	Q271712	1857	1944	30	American journalist (1857-1944)
Andrei Tarkovsky	Q853	1932	1986	82	Soviet and Russian film director, screenwriter, film editor, film theorist, theatre and opera director (1932–1986)
Alfred Tarski	Q207534	1901	1983	50	Polish-American logician (1901-1983)
Abel Tasman	Q42188	1603	1659	101	Dutch seafarer, explorer and merchant (1603–1659)
Jamsetji Tata	Q320109	1839	1904	58	Indian industrialist, founder of the Tata Group (born 1839)
A. J. P. Taylor	Q706931	1906	1990	41	English historian (1906-1990)
Elizabeth Taylor	Q34851	1932	2011	120	British-American actress (1932–2011)
Ibn Taymiyya	Q491558	1263	1328	66	Islamic scholar, jurist and philosopher (1263–1328)
Pyotr Ilyich Tchaikovsky	Q7315	1840	1893	166	Russian composer (1840–1893)
Tecumseh	Q257808	1768	1813	47	Native American Shawnee leader (1768-1813)
Edward Teller	Q6733	1908	2003	73	Hungarian-American Jewish nuclear physicist (1908–2003)
Shirley Temple	Q182580	1928	2014	84	American actress and diplomat (1928–2014)
Sachin Tendulkar	Q9488	1973	ALIVE	72	Indian cricketer
Teresa Teng	Q463945	1953	1995	76	Taiwanese ROC singer (1953-1995)
Terence	Q172048	-185	-159	62	Roman comic playwright (2nd cent. BC)
Teresa of Ávila	Q174880	1515	1582	77	Roman Catholic saint (1515-1582)
Mother Teresa	Q30547	1910	1997	148	Albanian-Indian Catholic nun and missionary (1910–1997)
Valentina Tereshkova	Q44371	1937	ALIVE	117	Russian cosmonaut and pilot, first woman to have flown in space (born 1937)
Tertullian	Q174929	150	220	69	Roman Christian theologian and writer (c. 155 – c. 220)
Tewodros II	Q262589	1818	1868	37	Emperor of Ethiopia (1818–1868)
Osamu Tezuka	Q193300	1928	1989	62	Japanese cartoonist and animator (1928–1989)
Irving Thalberg	Q438472	1899	1936	44	American film producer (1899-1936)
Thales of Miletus	Q36303	-650	-548	117	ancient Greek philosopher and mathematician
Marie Tharp	Q538786	1920	2006	31	American oceanographer and cartographer (1920–2006)
Margaret Thatcher	Q7416	1925	2013	156	British stateswoman and prime minister (1925–2013)
Themistocles	Q179552	-524	-459	71	Athenian politician and general (c. 524–459 BC)
Theodora (wife of Justinian I)	Q204843	500	548	60	Byzantine empress from 527 to 548
Theodoric I	Q110892	393	451	54	King of the Visigoths
Theodoric the Great	Q105105	454	526	80	king of the Germanic Ostrogoths and ruler of Italy (493–526)
Theodosius I	Q46696	347	395	88	Roman emperor from 379 to 395
Adolphe Thiers	Q5738	1797	1877	72	President of France from 1871 to 1873 (1797-1877)
Ngũgĩ wa Thiong'o	Q302910	1938	2025	75	Kenyan writer (1938–2025)
Dylan Thomas	Q191023	1914	1953	59	Welsh poet and writer (1914–1953)
Hunter S. Thompson	Q219780	1937	2005	58	American journalist and author (1937–2005)
J. J. Thomson	Q47285	1856	1940	108	British physicist (1856-1940)
Lord Kelvin	Q122701	1824	1907	86	British physicist and engineer (1824–1907)
Henry David Thoreau	Q131149	1817	1862	89	American essayist, poet, and philosopher (1817–1862)
Edward Thorndike	Q309765	1874	1949	58	American psychologist
Jim Thorpe	Q221482	UNKNOWN	1953	58	American track and field athlete and baseball player (1888-1953)
Thucydides	Q41683	-460	-395	93	5th-century BC Athenian historian and general
Thutmose III	Q157899	-1481	-1425	74	sixth Egyptian Pharaoh of the Eighteenth Dynasty
Tiberius	Q1407	-42	37	104	second Roman Emperor from 14 to 37 AD
Tigranes the Great	Q201303	-140	-55	73	king of Armenia
Bal Gangadhar Tilak	Q312555	1856	1920	50	Indian self-rule activist (1856–1920)
Titian	Q47551	1488	1576	98	Italian painter (c.1490–1576)
Josip Broz Tito	Q9161	1892	1980	112	Yugoslav revolutionary and statesman (1892−1980)
Alexis de Tocqueville	Q140694	1805	1859	78	French political thinker and historian, minister of Foreign Affairs (1805-1859)
Tughril I	Q144565	990	1063	53	Founder of the Seljuk Empire (1037–1063)
Hideki Tojo	Q160847	1884	1948	76	Japanese general and politician (1884–1948)
Tokhtamysh	Q309585	1342	1406	50	Khan of the Golden Horde
Tokugawa Ieyasu	Q171977	1543	1616	78	founder and first shogun of the Tokugawa shogunate of Japan (1543–1616)
Fernando Álvarez de Toledo, 3rd Duke of Alba	Q80847	1507	1582	45	Spanish military tactician and diplomat (1507-1582)
J. R. R. Tolkien	Q892	1892	1973	163	English writer and philologist (1892–1973)
Tomás de Torquemada	Q210735	1420	1498	52	Grand Inquisitor of Spain (1420-1498)
Linus Torvalds	Q34253	1969	ALIVE	122	Finnish software engineer (born 1969)
Arturo Toscanini	Q13003	1867	1957	59	Italian conductor (1867–1957)
Henri de Toulouse-Lautrec	Q82445	1864	1901	86	French painter and illustrator (1864–1901)
Baal Shem Tov	Q319062	1698	1760	42	Polish founder of Hasidic Judaism (1698–1760)
Toyotomi Hideyoshi	Q187550	1536	1598	73	Japanese samurai and daimyo (1537–1598)
Trajan	Q1425	53	117	111	13th Roman Emperor (98–117)
Trần Hưng Đạo	Q511375	1228	1300	29	Vietnamese prince, military general of Trần dynasty
Leon Trotsky	Q33391	1879	1940	140	Russian Marxist revolutionary (1879–1940)
Pierre Trudeau	Q8619	1919	2000	82	Prime Minister of Canada from 1968 to 1979 and 1980 to 1984 (1919–2000)
François Truffaut	Q53002	1932	1984	83	French film director (1932–1984)
Rafael Trujillo	Q152474	1891	1961	58	President of the Dominican Republic (1891-1961)
Harry S. Truman	Q11613	1884	1972	157	president of the United States from 1945 to 1953; politician (1884–1972)
Donald Trump	Q22686	1946	ALIVE	261	American businessman and politician (born 1946), President of the United States (2017–2021; since 2025)
Trưng sisters	Q1207428	UNKNOWN	ALIVE	29	1st century AD Vietnamese queens and military leaders
Quang Trung	Q379775	1752	1792	39	Vietnamese emperor
Sojourner Truth	Q105180	1797	1883	68	African-American abolitionist and women's rights activist (1797–1883)
Harriet Tubman	Q102870	1821	1913	91	African-American abolitionist (1822–1913)
Henry VIII	Q38370	1491	1547	109	King of England from 1509 to 1547 (1491–1547)
Tulsidas	Q312976	1532	1623	62	Hindu saint and poet (1532–1623), author of the Ramcharitmanas and Hanuman Chalisa
Túpac Amaru	Q296269	1545	1572	39	4th and last Inca Emperor of the Kingdom of Vilcabamba
Túpac Amaru II	Q315937	1738	1781	46	leader of a large Andean uprising against the Spanish in Peru (1738-1781)
Ivan Turgenev	Q42831	1818	1883	98	Russian writer (1818–1883)
Frederick Jackson Turner	Q548462	1861	1932	39	American historian (1861-1932)
J. M. W. Turner	Q159758	1775	1851	78	English painter and draftsman (c.1775–1851)
Ted Turner	Q193368	1938	ALIVE	59	American media mogul
Nasir al-Din al-Tusi	Q302835	1201	1273	65	Persian astronomer (1201–1274)
Tutankhamun	Q12154	-1343	-1324	113	14th century BCE (18th dynasty) Egyptian pharaoh
Desmond Tutu	Q43033	1931	2021	96	South African churchman, politician, archbishop, Nobel Prize winner (1931–2021)
Mark Twain	Q7245	1835	1910	164	American author and humorist (1835–1910)
Tyagaraja	Q2044389	1767	1847	28	Indian composer of Carnatic music
Tristan Tzara	Q16409	1896	1963	68	Romanian-French poet (1896–1963)
Ulugh Beg	Q486088	1394	1449	75	Timurid sultan, astronomer and mathematician (1394–1449)
Umar	Q8467	586	644	139	2nd Rashidun Caliph from 634 to 644
Umm Kulthum	Q1110560	1898	1975	104	Egyptian singer and actress (1904–1975)
Pope Urban II	Q30578	1035	1099	89	11th century pope and initiator of the Crusades
Harold Urey	Q179777	1893	1981	75	American physical chemist
Uthman	Q37731	574	656	98	Caliph of the Rashidun Caliphate from 644 to 656
Atal Bihari Vajpayee	Q233289	1924	2018	84	Prime Minister of India (1996, 1988-2004)
Rudolph Valentino	Q188692	1895	1926	56	Italian actor (1895–1926)
Valmiki	Q715607	UNKNOWN	UNKNOWN	67	legendary Indian poet, author of the Ramayana
Cornelius Vanderbilt	Q313721	1794	1877	48	American businessman and tycoon (1794–1877)
Agnès Varda	Q229990	1928	2019	57	French artist, film director, screenwriter and photographer (1928–2019)
Mario Vargas Llosa	Q39803	1936	2025	105	Peruvian, Spanish and Dominican novelist and writer (1936–2025)
Getúlio Vargas	Q156844	1882	1954	75	President of Brazil (1930–1945; 1951–1954)
Giorgio Vasari	Q128027	1511	1574	78	Italian painter, architect, writer and historian (1511-1574)
Vasubandhu	Q316343	300	399	45	4th/5th century Indian Buddhist monk
Lope de Vega	Q165257	1562	1635	97	Spanish playwright and poet (1562-1635)
Diego Velázquez	Q297	1599	1660	157	Spanish painter (1599-1660)
Vercingetorix	Q178953	-80	-46	68	protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars
Giuseppe Verdi	Q7317	1813	1901	155	Italian opera composer (1813–1901)
Johannes Vermeer	Q41264	1632	1675	108	Dutch painter (1632–1675)
Jules Verne	Q33977	1828	1905	130	French writer (1828–1905)
Andreas Vesalius	Q170267	1514	1564	76	Flemish anatomist, physician and author (1514–1564)
Amerigo Vespucci	Q47674	1454	1512	107	Florentine explorer, financier, navigator and cartographer
Queen Victoria	Q9439	1819	1901	152	Queen of the United Kingdom from 1837 to 1901
Pancho Villa	Q192278	1878	1923	65	Mexican revolutionary (1878-1923)
François Villon	Q849	1431	1463	75	French poet and criminal
Basava	Q771686	1134	1196	35	12th-century Hindu philosopher, statesman, Kannada Bhakti poet of Lingayatism
Vitruvius	Q47163	-80	-15	80	Roman architect and engineer
Antonio Vivaldi	Q1340	1678	1741	153	Italian composer and violinist (1678-1741)
Swami Vivekananda	Q47478	1863	1902	94	Indian Hindu monk and philosopher (1863–1902)
Vlad the Impaler	Q43715	1431	1476	84	15th-century ruler of Wallachia
Vladimir the Great	Q14974	958	1015	75	Grand Prince of Kiev
Alessandro Volta	Q680	1745	1827	108	Italian physicist, chemist, and pioneer of electricity and power (1745-1827)
Wernher von Braun	Q57384	1912	1977	87	German and later American aerospace engineer and space architect (1912–1977)
Kurt Vonnegut	Q49074	1922	2007	83	American author (1922–2007)
Vyasa	Q330521	UNKNOWN	UNKNOWN	68	Divine sage in ancient India
Lev Vygotsky	Q180819	1896	1934	73	Soviet psychologist (1896-1934)
Vladimir Vysotsky	Q512	1938	1980	106	Soviet singer-songwriter and actor (1938–1980)
Vytautas the Great	Q218186	1352	1430	52	Grand Duke of Lithuania
Johannes Diderik van der Waals	Q131721	1837	1923	96	Dutch physicist (1837–1923)
Richard Wagner	Q1511	1813	1883	164	German composer (1813–1883)
Lech Wałęsa	Q444	1943	ALIVE	155	President of Poland from 1990 to 1995 (born 1943)
Alfred Russel Wallace	Q160627	1823	1913	91	British naturalist, explorer, geographer, anthropologist and biologist (1823–1913)
Robert Walpole	Q104190	1676	1745	83	British statesman and art collector, 1st Earl of Orford (1676–1745)
Sam Walton	Q497827	1918	1992	52	American businessman (1918–1992)
Wang Wei	Q313605	699	759	42	Chinese poet, musician, painter, and statesman
Wang Xizhi	Q378564	321	361	34	Chinese calligrapher (c. 321 – c. 361)
Wang Yangming	Q378462	1472	1529	41	Chinese philosopher and general (1472–1529)
Wanli Emperor	Q10061	1563	1620	44	emperor of the Ming Dynasty (1563-1620)
Andy Warhol	Q5603	1928	1987	147	American artist, film director, and producer (1928–1987)
Eugenius Warming	Q355888	1840	1924	29	Danish botanist (1841-1924)
Jack L. Warner	Q72614	1892	1978	33	American film executive (1892–1978)
Booker T. Washington	Q319871	1856	1915	43	African-American educator, author, orator, and advisor (1856-1915)
James Watson	Q83333	1928	2025	94	American molecular biologist, geneticist, zoologist and Nobel Laureate (1928–2025)
John B. Watson	Q217477	1878	1958	61	American psychologist (1878
James Watt	Q9041	1736	1819	147	British engineer (1736–1819)
Antoine Watteau	Q183221	1684	1721	66	French painter (1684-1721)
John Wayne	Q40531	1907	1979	105	American actor (1907–1979)
Andrew Lloyd Webber	Q180975	1948	ALIVE	64	British theatre composer (born 1948)
Max Weber	Q9387	1864	1920	141	German sociologist, philosopher, and political economist (1864–1920)
Noah Webster	Q241676	1758	1843	48	American lexicographer, textbook pioneer, English-language spelling reformer, writer, editor and author (1758-1843)
Josiah Wedgwood	Q319331	1730	1795	38	English potter and founder of the Wedgwood company (1730–1795)
Alfred Wegener	Q76323	1880	1930	82	German climatologist and geophysicist (1880–1930)
Karl Weierstrass	Q57103	1815	1897	72	German mathematician (1815–1897)
Johnny Weissmuller	Q151284	1904	1984	68	American swimmer, water polo player, and actor (1904–1984)
Orson Welles	Q24829	1915	1985	89	American actor and filmmaker (1915–1985)
Arthur Wellesley, 1st Duke of Wellington	Q131691	1769	1852	86	British Field Marshal, Prime Minister of the United Kingdom, 1828–1830, 1834
H. G. Wells	Q42511	1866	1946	116	English writer (1866–1946)
Emperor Wen of Sui	Q7418	541	604	41	founding emperor of the Sui Dynasty (541-604)
John Wesley	Q213393	1703	1791	57	founder of the Methodist movement (1703-1791)
Mae West	Q202878	1893	1980	80	American actress, singer, screenwriter, and writer (1893–1980)
George Westinghouse	Q262367	1846	1914	54	American inventor and businessman (1846–1914)
Edward Weston	Q346988	1886	1958	32	American photographer (1886–1958)
Hermann Weyl	Q71029	1885	1955	65	German mathematician (1885–1955)
Edith Wharton	Q276032	1862	1937	64	American writer and designer (1862–1937)
James McNeill Whistler	Q203643	1834	1903	57	American painter (1834-1903)
Patrick White	Q129187	1912	1990	83	English-born Australian writer
Alfred North Whitehead	Q183372	1861	1947	69	English mathematician and philosopher (1861–1947)
Walt Whitman	Q81438	1819	1892	105	American poet, essayist and journalist (1819–1892)
Eli Whitney	Q280930	1765	1825	46	American inventor (1765-1825)
Elie Wiesel	Q18391	1928	2016	81	Romanian-born American writer, professor, political activist, Nobel laureate, and Holocaust survivor (1928-2016)
William Wilberforce	Q207672	1759	1833	50	English politician and abolitionist (1759–1833)
Oscar Wilde	Q30875	1854	1900	132	Irish poet, playwright, and aesthete (1854-1900)
Billy Wilder	Q51547	1906	2002	69	Austrian-born American filmmaker and screenwriter (1906-2002)
Wilhelm I	Q150652	1797	1888	84	19th-century German Emperor and King of Prussia (1797–1888)
Wilhelm II	Q2677	1859	1941	109	as King of Prussia last German Emperor from 1888 to 1918 (1859–1941)
William III of England	Q129987	1650	1702	80	King of England, Scotland, and Ireland from 1689 to 1702 (1650-1702)
William of Ockham	Q43936	1285	1349	79	English Franciscan friar and theologian (c.1287–1347)
William the Conqueror	Q37594	1028	1087	107	King of England from 1066 to 1087, Duke of Normandy from 1035 to 1087 (1028–1087)
William the Silent	Q78454	1533	1584	69	Dutch statesman and revolt leader (1533-1584)
Hank Williams	Q206181	1923	1953	66	American singer-songwriter (1923–1953)
John Williams	Q131285	1932	ALIVE	73	American composer and conductor (born 1932)
Ralph Vaughan Williams	Q207947	1872	1958	46	English composer (1872-1958)
Serena Williams	Q11459	1981	ALIVE	105	American tennis player (1981)
Tennessee Williams	Q134262	1911	1983	78	American playwright (1911–1983)
Woodrow Wilson	Q34296	1856	1924	148	president of the United States from 1913 to 1921 (1856–1924)
Oprah Winfrey	Q55800	1954	ALIVE	104	American talk show host, actress, producer, and author (born 1954)
Ludwig Wittgenstein	Q9391	1889	1951	128	Austrian philosopher and logician (1889–1951)
Friedrich Wöhler	Q58575	1800	1882	66	German chemist (1800-1882)
Stevie Wonder	Q714	1950	ALIVE	84	American and Ghanaian singer-songwriter, composer and record producer (born 1950)
